date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2022-02-14,321366693234.4,0.0093,16.7696,0.8943,9.2676,6.3916,4.0633,12.1961,0.8934,8.5463,5.5176,3.2026,43.0449,0.8773,38.1031,28.5522,12.8021
2022-02-11,316650190261.68,0.0095,16.5234,0.8926,9.2651,6.3916,4.0633,12.0171,0.8922,8.5463,5.5176,3.2026,42.4132,0.8673,38.0970,28.5437,12.8021
2022-02-10,312578178378.4,0.0096,16.3110,0.8905,9.2597,6.3916,4.0633,11.8626,0.8905,8.5358,5.5176,3.2026,41.8678,0.8619,38.0863,28.5413,12.8021
2022-02-09,313720685309.68,0.0096,16.3706,0.8914,9.2491,6.3916,4.0633,11.9059,0.8914,8.5358,5.5176,3.2026,42.0208,0.8648,38.0718,28.5396,12.8021
2022-02-08,305195825899.3601,0.0098,15.9257,0.8897,9.2486,6.3916,4.0633,11.5824,0.8885,8.5320,5.5176,3.2026,40.8789,0.8499,38.0712,28.5268,12.8021
2022-02-07,314116168478.2,0.0096,16.3912,0.8922,9.2461,6.3916,4.0633,11.9210,0.8918,8.5175,5.5176,3.2026,42.0738,0.8657,38.0582,28.5197,12.8021
2022-01-28,316840608083.56,0.0095,16.5334,0.8933,9.2362,6.4034,4.0683,12.0243,0.8928,8.4967,5.5302,3.2041,42.4387,0.8684,38.0277,28.4991,12.8094
2022-01-27,328836930862.0,0.0091,17.1594,0.9019,9.2307,6.4004,4.0683,12.4796,0.9007,8.4878,5.5293,3.2041,44.0455,0.8878,38.0185,28.4948,12.8094
2022-01-26,334007507102.28,0.0090,17.4292,0.9052,9.2276,6.3960,4.0683,12.6758,0.9052,8.4820,5.5280,3.2041,44.7381,0.8940,38.0107,28.4896,12.8094
2022-01-25,332484164527.24,0.0090,17.3497,0.9039,9.2266,6.3916,4.0683,12.6180,0.9043,8.4766,5.5266,3.2041,44.5340,0.8915,38.0018,28.4845,12.8094
2022-01-24,341140851660.4,0.0088,17.8014,0.9171,9.2167,6.3916,4.0683,12.9466,0.9184,8.4743,5.5221,3.2041,45.6935,0.9010,37.9955,28.4833,12.8094
2022-01-21,346926623940.6,0.0087,18.1033,0.9266,9.2167,6.3916,4.0633,13.1661,0.9274,8.4743,5.5176,3.2026,46.4685,0.9063,37.9955,28.4821,12.8021
2022-01-20,345974534831.2,0.0087,18.0536,0.9262,9.2159,6.3916,4.0633,13.1300,0.9266,8.4513,5.5176,3.2026,46.3410,0.9055,37.9927,28.4804,12.8021
2022-01-19,336731946707.64,0.0089,17.5713,0.9113,9.2023,6.3916,4.0633,12.7792,0.9109,8.4425,5.5176,3.2026,45.1030,0.8976,37.9864,28.4758,12.8021
2022-01-18,345271453642.72,0.0087,18.0170,0.9254,9.1962,6.3916,4.0633,13.1033,0.9245,8.4330,5.5176,3.2026,46.2468,0.9046,37.9809,28.4506,12.8021
2022-01-17,336424348687.68,0.0089,17.5553,0.9113,9.1956,6.3916,4.0633,12.7676,0.9109,8.4291,5.5176,3.2026,45.0618,0.8972,37.9204,28.4421,12.8021
2022-01-14,332718524923.4,0.0090,17.3619,0.9067,9.1902,6.3916,4.0633,12.6269,0.9071,8.4253,5.5176,3.2026,44.5654,0.8947,37.9199,28.4421,12.8021
2022-01-13,328104554624.0,0.0092,17.1211,0.9042,9.1872,6.3916,4.0633,12.4518,0.9034,8.4186,5.5176,3.2026,43.9474,0.8905,37.9153,28.4410,12.8021
2022-01-12,337127429876.16,0.0089,17.5920,0.9125,9.1841,6.3916,4.0633,12.7942,0.9121,8.4177,5.5176,3.2026,45.1560,0.8988,37.8974,28.4391,12.8021
2022-01-11,338357821956.0,0.0089,17.6562,0.9154,9.1810,6.3916,4.0633,12.8409,0.9154,8.4177,5.5176,3.2026,45.3208,0.9009,37.8643,28.4083,12.8021
2022-01-10,347439287307.2,0.0086,18.1301,0.9283,9.1751,6.3916,4.0633,13.1856,0.9287,8.4167,5.5176,3.2026,46.5372,0.9071,37.8445,28.4052,12.8021
2022-01-07,346677616019.68,0.0087,18.0903,0.9270,9.1646,6.3916,4.0633,13.1567,0.9279,8.4032,5.5176,3.2026,46.4351,0.9067,37.7882,28.4052,12.8021
2022-01-06,354103911073.0,0.0085,18.4778,0.9362,9.1630,6.3916,4.0633,13.4385,0.9337,8.4004,5.5176,3.2026,47.4298,0.9121,37.7680,28.4052,12.8021
2022-01-05,363068196226.12,0.0083,18.9456,0.9432,9.1628,6.3916,4.0633,13.7787,0.9428,8.3984,5.5176,3.2026,48.6306,0.9208,37.7579,28.3998,12.8021
2022-01-04,367125560584.64,0.0082,19.1573,0.9478,9.1575,6.3916,4.0633,13.9327,0.9457,8.3872,5.5176,3.2026,49.1740,0.9250,37.7424,28.3931,12.8021
2021-12-31,371856711082.12,0.0081,19.4042,0.9523,9.1555,6.3914,4.0633,14.1123,0.9523,8.3850,5.5143,3.2026,49.8077,0.9324,37.7034,28.3931,12.8021
2021-12-30,372047128904.0,0.0081,19.4142,0.9531,9.1546,6.3914,4.0633,14.1195,0.9531,8.3754,5.5143,3.2026,49.8332,0.9328,37.6930,28.3902,12.8021
2021-12-29,355934851668.0,0.0084,18.5734,0.9403,9.1467,6.3914,4.0633,13.5080,0.9365,8.3738,5.5143,3.2026,47.6751,0.9162,37.6779,28.3851,12.8021
2021-12-28,382007445740.8,0.0079,19.9339,0.9602,9.1450,6.3914,4.0633,14.4975,0.9606,8.3671,5.5143,3.2026,51.1673,0.9415,37.6665,28.3813,12.8021
2021-12-27,382578699206.44,0.0079,19.9637,0.9606,9.1322,6.3914,4.0633,14.5192,0.9614,8.3531,5.5143,3.2026,51.2439,0.9444,37.5582,28.3790,12.8021
2021-12-24,382593346731.2,0.0079,19.9645,0.9610,9.1244,6.3912,4.0633,14.5197,0.9618,8.3383,5.5110,3.2026,51.2458,0.9448,37.5418,28.3783,12.8021
2021-12-23,385229901188.0,0.0078,20.1021,0.9627,9.1238,6.3912,4.0633,14.6198,0.9631,8.3383,5.5110,3.2026,51.5990,0.9477,37.5385,28.3693,12.8021
2021-12-22,369527754645.28,0.0081,19.2827,0.9519,9.1230,6.3912,4.0633,14.0239,0.9506,8.3383,5.5110,3.2026,49.4958,0.9303,37.5178,28.3575,12.8021
2021-12-21,363258614048.0,0.0083,18.9556,0.9469,9.1133,6.3912,4.0633,13.7859,0.9469,8.3383,5.5110,3.2026,48.6561,0.9249,37.5086,28.3554,12.8021
2021-12-20,362745950681.4,0.0083,18.9288,0.9469,9.1020,6.3912,4.0633,13.7665,0.9465,8.3383,5.5110,3.2026,48.5874,0.9245,37.5082,28.3334,12.8021
2021-12-17,364005637810.76,0.0083,18.9945,0.9473,9.0951,6.3912,4.0633,13.8143,0.9473,8.3383,5.5110,3.2026,48.7561,0.9253,37.4661,28.3315,12.8021
2021-12-16,377730368510.88,0.0080,19.7107,0.9585,9.0922,6.3912,4.0633,14.3352,0.9577,8.3383,5.5110,3.2026,50.5945,0.9390,37.4611,28.3105,12.8021
2021-12-15,382622641780.7201,0.0079,19.9660,0.9618,9.0921,6.3912,4.0633,14.5208,0.9627,8.3383,5.5110,3.2026,51.2497,0.9456,37.4359,28.2966,12.8021
2021-12-14,381421544750.4,0.0079,19.9033,0.9618,9.0921,6.3912,4.0633,14.4752,0.9622,8.3383,5.5110,3.2026,51.0889,0.9423,37.4248,28.2933,12.8021
2021-12-13,372676972468.68,0.0081,19.4470,0.9564,9.0826,6.3912,4.0633,14.1434,0.9573,8.3383,5.5110,3.2026,49.9176,0.9373,37.4169,28.2869,12.8021
2021-12-10,369366631872.92,0.0081,19.2743,0.9535,9.0710,6.3912,4.0633,14.0178,0.9523,8.3383,5.5110,3.2026,49.4742,0.9320,37.4164,28.2728,12.8021
2021-12-09,371021802170.8,0.0081,19.3607,0.9552,9.0589,6.3912,4.0633,14.0806,0.9548,8.3383,5.5110,3.2026,49.6959,0.9349,37.2795,28.2644,12.8021
2021-12-08,370391958606.12,0.0081,19.3278,0.9552,9.0588,6.3912,4.0633,14.0567,0.9544,8.3383,5.5110,3.2026,49.6115,0.9344,37.2734,28.2644,12.8021
2021-12-07,361017542759.72,0.0083,18.8386,0.9502,9.0540,6.3912,4.0633,13.7009,0.9481,8.3383,5.5110,3.2026,48.3559,0.9261,37.2648,28.2615,12.8021
2021-12-06,357956210084.88,0.0084,18.6789,0.9477,9.0453,6.3912,4.0633,13.5847,0.9461,8.3383,5.5110,3.2026,47.9458,0.9232,37.2388,28.2610,12.8021
2021-12-03,369557049694.8,0.0081,19.2842,0.9548,9.0371,6.3912,4.0633,14.0250,0.9535,8.3383,5.5110,3.2026,49.4997,0.9332,37.2290,28.2474,12.8021
2021-12-02,347409992257.68,0.0086,18.1285,0.9382,9.0347,6.3912,4.0633,13.1845,0.9386,8.3383,5.5110,3.2026,46.5332,0.9170,37.2190,28.2157,12.8021
2021-12-01,339983697204.3601,0.0088,17.7410,0.9294,9.0302,6.3910,4.0633,12.9026,0.9294,8.3341,5.5088,3.2026,45.5385,0.9132,37.1462,28.2060,12.8021
2021-11-30,336966307103.8,0.0089,17.5836,0.9244,9.0272,6.3908,4.0633,12.7881,0.9240,8.3314,5.5067,3.2026,45.1344,0.9107,37.1455,28.1963,12.8021
2021-11-29,344949208098.0,0.0087,18.0001,0.9352,9.0272,6.3880,4.0607,13.0911,0.9348,8.3314,5.5065,3.2026,46.2036,0.9157,37.1455,28.1923,12.7913
2021-11-26,342283358591.68,0.0088,17.8610,0.9314,9.0250,6.3851,4.0607,12.9899,0.9318,8.3235,5.5063,3.2026,45.8466,0.9140,37.1334,28.1882,12.7913
2021-11-25,344128946711.44,0.0087,17.9573,0.9326,9.0196,6.3840,4.0607,13.0600,0.9339,8.3091,5.5046,3.2026,46.0938,0.9152,37.0813,28.1882,12.7913
2021-11-24,344143594236.2,0.0087,17.9581,0.9330,9.0187,6.3829,4.0607,13.0605,0.9343,8.3036,5.5028,3.2026,46.0957,0.9156,37.0741,28.1882,12.7913
2021-11-23,331107297199.8,0.0091,17.2778,0.9205,9.0160,6.3825,4.0607,12.5658,0.9197,8.2979,5.5022,3.2026,44.3496,0.9072,37.0578,28.1840,12.7913
2021-11-22,333201893240.48,0.0090,17.3871,0.9213,9.0160,6.3821,4.0584,12.6453,0.9217,8.2979,5.5015,3.2013,44.6302,0.9101,37.0578,28.1797,12.6678
2021-11-19,337669388292.28,0.0089,17.6203,0.9275,9.0121,6.3819,4.0584,12.8148,0.9271,8.2890,5.5013,3.2013,45.2286,0.9125,37.0426,28.1797,12.6678
2021-11-18,326859515019.4,0.0092,17.0562,0.9192,9.0106,6.3816,4.0584,12.4046,0.9183,8.2753,5.5012,3.2013,43.7806,0.9058,37.0300,28.1797,12.6678
2021-11-17,326097843731.88,0.0092,17.0164,0.9183,9.0089,6.3808,4.0584,12.3757,0.9179,8.2698,5.5003,3.2013,43.6786,0.9045,37.0074,28.1739,12.6678
2021-11-16,324882099176.8,0.0092,16.9530,0.9183,9.0075,6.3801,4.0584,12.3295,0.9174,8.2591,5.4995,3.2013,43.5158,0.9028,37.0012,28.1680,12.6678
2021-11-15,309736558574.96,0.0097,16.1627,0.9128,9.0075,6.3772,4.0564,11.7547,0.9128,8.2591,5.4979,3.2008,41.4871,0.8807,37.0012,28.1568,12.6546
2021-11-12,307598019960.0,0.0098,16.0511,0.9124,9.0015,6.3744,4.0564,11.6736,0.9119,8.2578,5.4962,3.2008,41.2007,0.8760,36.9915,28.1457,12.6546
2021-11-11,320487841748.8,0.0094,16.7237,0.9144,8.9970,6.3744,4.0564,12.1628,0.9140,8.2578,5.4962,3.2008,42.9272,0.8952,36.9821,28.1317,12.6546
2021-11-10,320854029867.8,0.0094,16.7428,0.9149,8.9964,6.3744,4.0564,12.1767,0.9144,8.2578,5.4962,3.2008,42.9762,0.8977,36.9706,28.1272,12.6546
2021-11-09,332454869477.72,0.0090,17.3482,0.9215,8.9961,6.3744,4.0564,12.6169,0.9220,8.2578,5.4962,3.2008,44.5301,0.9090,36.9519,28.1182,12.6546
2021-11-08,339090198194.0,0.0089,17.6944,0.9295,8.9936,6.3744,4.0564,12.8687,0.9299,8.2578,5.4962,3.2008,45.4189,0.9144,36.9274,28.1093,12.6546
2021-11-05,336453643737.2,0.0089,17.5568,0.9265,8.9909,6.3744,4.0564,12.7687,0.9261,8.2578,5.4962,3.2008,45.0657,0.9124,36.9163,28.1035,12.6546
2021-11-04,343879938790.52,0.0087,17.9443,0.9328,8.9889,6.3744,4.0564,13.0505,0.9341,8.2578,5.4962,3.2008,46.0604,0.9153,36.9161,28.0532,12.6546
2021-11-03,326654449672.76,0.0092,17.0455,0.9207,8.9804,6.3744,4.0564,12.3968,0.9199,8.2578,5.4962,3.2008,43.7532,0.9073,36.9065,28.0508,12.6546
2021-11-02,328104554624.0,0.0092,17.1211,0.9215,8.9801,6.3744,4.0564,12.4518,0.9207,8.2578,5.4962,3.2008,43.9474,0.9078,36.8980,28.0305,12.6546
2021-11-01,338650772451.2,0.0089,17.6715,0.9299,8.9789,6.3744,4.0564,12.8521,0.9295,8.2578,5.4962,3.2008,45.3600,0.9149,36.8696,28.0282,12.6546
2021-10-29,335355079380.2,0.0090,17.4995,0.9245,8.9759,6.3744,4.0564,12.7270,0.9249,8.2578,5.4962,3.2008,44.9186,0.9128,36.8677,28.0130,12.6546
2021-10-28,332923590270.04,0.0090,18.1574,0.9386,8.9759,6.3744,4.0564,13.6966,0.9478,8.2578,5.4962,3.2008,47.4819,0.9224,36.8556,28.0020,12.6546
2021-10-27,329759724921.88,0.0091,17.9848,0.9349,8.9758,6.3744,4.0564,13.5664,0.9457,8.2578,5.4962,3.2008,47.0307,0.9194,36.8439,28.0020,12.6546
2021-10-26,341140851660.4,0.0088,18.6055,0.9478,8.9758,6.3744,4.0564,14.0346,0.9537,8.2578,5.4962,3.2008,48.6539,0.9282,36.8114,27.9748,12.6546
2021-10-25,337771920965.6,0.0089,18.4218,0.9445,8.9627,6.3744,4.0564,13.8960,0.9516,8.2578,5.4962,3.2008,48.1734,0.9249,36.8071,27.9571,12.6546
2021-10-22,339690746709.16,0.0088,18.5264,0.9474,8.9577,6.3744,4.0564,13.9750,0.9533,8.2578,5.4962,3.2008,48.4471,0.9278,36.7913,27.9538,12.6546
2021-10-21,339676099184.4,0.0088,18.5256,0.9474,8.9517,6.3744,4.0564,13.9744,0.9533,8.2578,5.4962,3.2008,48.4450,0.9278,36.7855,27.9512,12.6546
2021-10-20,340012992253.88,0.0088,18.5440,0.9478,8.9499,6.3744,4.0564,13.9882,0.9537,8.2578,5.4962,3.2008,48.4930,0.9282,36.7647,27.9342,12.6546
2021-10-19,338899780372.12,0.0089,18.4833,0.9474,8.9487,6.3744,4.0564,13.9424,0.9537,8.2578,5.4962,3.2008,48.3342,0.9278,36.7587,27.9342,12.6546
2021-10-18,329452126901.92,0.0091,17.9680,0.9366,8.9426,6.3744,4.0564,13.5537,0.9482,8.2578,5.4962,3.2008,46.9868,0.9220,36.7255,27.9248,12.6546
2021-10-15,343762758592.44,0.0087,18.7485,0.9487,8.9396,6.3744,4.0564,14.1425,0.9570,8.2578,5.4962,3.2008,49.0278,0.9290,36.6796,27.9173,12.6546
2021-10-14,349914718991.64,0.0086,19.0840,0.9524,8.9355,6.3744,4.0564,14.3956,0.9612,8.2578,5.4962,3.2008,49.9052,0.9370,36.6779,27.8672,12.6546
2021-10-13,349021219981.28,0.0086,19.0353,0.9520,8.9339,6.3744,4.0564,14.3588,0.9599,8.2578,5.4962,3.2008,49.7778,0.9361,36.6633,27.8496,12.6546
2021-10-12,329789019971.4,0.0091,17.9864,0.9391,8.9282,6.3744,4.0564,13.5676,0.9499,8.2578,5.4962,3.2008,47.0349,0.9236,36.6633,27.8422,12.6546
2021-10-11,328836930862.0,0.0091,17.9345,0.9382,8.9241,6.3744,4.0564,13.5284,0.9499,8.2578,5.4962,3.2008,46.8991,0.9236,36.6633,27.8403,12.6546
2021-10-08,330052675417.08,0.0091,18.0008,0.9395,8.9240,6.3744,4.0564,13.5784,0.9503,8.2578,5.4962,3.2008,47.0725,0.9240,36.6486,27.8083,12.6546
2021-09-30,324559853632.08,0.0093,17.7012,0.9366,8.9155,6.3744,4.0564,13.3525,0.9487,8.2578,5.4962,3.2008,46.2891,0.9220,36.6129,27.8044,12.6546
2021-09-29,309795148674.0,0.0097,16.8959,0.9274,8.9103,6.3744,4.0564,12.7450,0.9320,8.2578,5.4962,3.2008,44.1833,0.9169,36.6040,27.7871,12.6546
2021-09-28,312036219962.28,0.0096,17.0182,0.9286,8.9098,6.3744,4.0564,12.8372,0.9361,8.2578,5.4962,3.2008,44.5029,0.9178,36.5614,27.7533,12.6546
2021-09-27,300332847679.04,0.0100,16.3799,0.9253,8.9065,6.3744,4.0564,12.3558,0.9286,8.2578,5.4962,3.2008,42.8338,0.9061,36.5312,27.7515,12.6546
2021-09-24,273029861526.4,0.0110,14.8908,0.9174,8.9064,6.3744,4.0564,11.2325,0.9194,8.2578,5.4962,3.2008,38.9398,0.8514,36.5215,27.7404,12.6546
2021-09-23,259436958549.12,0.0116,14.1495,0.9040,8.9033,6.3744,4.0564,10.6733,0.9019,8.2578,5.4962,3.2008,37.0012,0.8134,36.5132,27.7228,12.6546
2021-09-22,255482126863.92,0.0118,13.9338,0.9028,8.9033,6.3744,4.0564,10.5106,0.8990,8.2578,5.4962,3.2008,36.4371,0.7959,36.5132,27.7226,12.6546
2021-09-17,266570303107.24,0.0113,14.5385,0.9137,8.9064,6.3801,4.0584,10.9668,0.9124,8.2591,5.4995,3.2013,38.0185,0.8336,36.5019,27.6854,12.6678
2021-09-16,255159881319.2,0.0118,13.9162,0.9033,8.9064,6.3801,4.0584,10.4973,0.8974,8.2591,5.4995,3.2013,36.3912,0.7952,36.5019,27.6854,12.6678
2021-09-15,253211760526.12,0.0119,13.8099,0.9012,8.9064,6.3801,4.0584,10.4172,0.8941,8.2591,5.4995,3.2013,36.1133,0.7844,36.5019,27.6585,12.6678
2021-09-14,265881869443.52,0.0113,14.5010,0.9124,8.9064,6.3801,4.0584,10.9384,0.9099,8.2591,5.4995,3.2013,37.9204,0.8311,36.5019,27.6531,12.6678
2021-09-13,270876675386.68,0.0111,14.7734,0.9170,8.9064,6.3801,4.0584,11.1439,0.9178,8.2591,5.4995,3.2013,38.6327,0.8465,36.4862,27.6305,12.6678
2021-09-10,274479966477.64,0.0109,14.9699,0.9191,8.9064,6.3772,4.0564,11.2922,0.9212,8.2591,5.4979,3.2008,39.1466,0.8548,36.4862,27.6188,12.6546
2021-09-09,265720746671.16,0.0113,14.4922,0.9132,8.9064,6.3772,4.0564,10.9318,0.9107,8.2591,5.4979,3.2008,37.8974,0.8310,36.4725,27.5945,12.6546
2021-09-08,266453122909.16,0.0113,14.5321,0.9145,8.9064,6.3772,4.0564,10.9619,0.9120,8.2591,5.4979,3.2008,38.0018,0.8340,36.4725,27.5706,12.6546
2021-09-07,273850122912.96,0.0110,14.9355,0.9186,8.9064,6.3772,4.0564,11.2663,0.9207,8.2591,5.4979,3.2008,39.0568,0.8531,36.4579,27.5589,12.6546
2021-09-06,273908713012.0,0.0110,14.9387,0.9191,8.9064,6.3772,4.0564,11.2687,0.9212,8.2591,5.4979,3.2008,39.0651,0.8536,36.4524,27.5560,12.6546
2021-09-03,269953881326.8,0.0111,14.7230,0.9174,8.9064,6.3772,4.0564,11.1060,0.9186,8.2591,5.4979,3.2008,38.5011,0.8461,36.4432,27.5531,12.6546
2021-09-02,262351815976.36,0.0115,14.3084,0.9120,8.9064,6.3772,4.0564,10.7932,0.9057,8.2591,5.4979,3.2008,37.4169,0.8244,36.4415,27.5460,12.6546
2021-09-01,266848606077.68,0.0113,14.5537,0.9166,8.9064,6.3772,4.0564,10.9782,0.9136,8.2591,5.4979,3.2008,38.0582,0.8369,36.4359,27.5377,12.6546
2021-08-31,249007920920.0,0.0121,13.5807,0.9024,8.9064,6.3772,4.0564,10.2442,0.8886,8.2591,5.4979,3.2008,35.5138,0.7685,36.4139,27.5353,12.6546
2021-08-30,259480901123.4,0.0116,14.1519,0.9091,8.9064,6.3772,4.0564,10.6751,0.9028,8.2591,5.4979,3.2008,37.0074,0.8185,36.4139,27.5193,12.6546
2021-08-27,248099774384.88,0.0121,13.7041,0.9049,8.9064,6.3772,4.0564,11.1627,0.9178,8.2591,5.4979,3.2008,38.3738,0.8440,36.4139,27.4999,12.6546
2021-08-26,249051863494.28,0.0121,13.7567,0.9057,8.9064,6.3772,4.0564,11.2055,0.9178,8.2591,5.4979,3.2008,38.5211,0.8469,36.3907,27.4902,12.6546
2021-08-25,258016148647.4,0.0116,14.2518,0.9107,8.9064,6.3772,4.0564,11.6088,0.9224,8.2591,5.4979,3.2008,39.9076,0.8703,36.3893,27.4707,12.6546
2021-08-24,255013406071.6,0.0118,14.0860,0.9095,8.9064,6.3772,4.0564,11.4737,0.9207,8.2591,5.4979,3.2008,39.4431,0.8598,36.3715,27.4562,12.6546
2021-08-23,245595047650.92,0.0122,13.5657,0.9045,8.9064,6.3772,4.0564,11.0500,0.9157,8.2591,5.4979,3.2008,37.9864,0.8365,36.3569,27.4478,12.6546
2021-08-20,236381754576.88,0.0127,13.0568,0.8995,8.9064,6.3772,4.0564,10.6354,0.9015,8.2591,5.4979,3.2008,36.5614,0.8089,36.3504,27.4381,12.6546
2021-08-19,258997532806.32,0.0116,14.3060,0.9124,8.9064,6.3772,4.0564,10.2654,0.8894,8.2591,5.4979,3.2008,40.0594,0.8732,36.3408,27.4288,12.6546
2021-08-18,262996307065.8,0.0114,14.5269,0.9161,8.9064,6.3772,4.0564,10.4239,0.8936,8.2591,5.4979,3.2008,40.6779,0.8828,36.3112,27.4195,12.6546
2021-08-17,262747299144.88,0.0114,14.5132,0.9161,8.9064,6.3772,4.0564,10.4140,0.8924,8.2591,5.4979,3.2008,40.6393,0.8824,36.2863,27.4195,12.6546
2021-08-16,276076546676.48,0.0109,15.2494,0.9212,8.9064,6.3772,4.0564,10.9424,0.9082,8.2591,5.4979,3.2008,42.7010,0.9040,36.2780,27.4195,12.6546
2021-08-13,276691742716.4,0.0109,15.2834,0.9216,8.9064,6.3772,4.0564,10.9667,0.9095,8.2591,5.4979,3.2008,42.7961,0.9057,36.2728,27.4195,12.6546
2021-08-12,273220279348.28,0.0110,15.0917,0.9212,8.9064,6.3772,4.0564,10.8291,0.9061,8.2591,5.4979,3.2008,42.2592,0.9011,36.2439,27.4195,12.6546
2021-08-11,278595920935.2,0.0108,15.3886,0.9228,8.9064,6.3772,4.0564,11.0422,0.9116,8.2591,5.4979,3.2008,43.0907,0.9099,36.2410,27.4195,12.6546
2021-08-10,285172659552.44,0.0105,15.7519,0.9241,8.9064,6.3772,4.0564,11.3029,0.9153,8.2591,5.4979,3.2008,44.1079,0.9174,36.2258,27.4179,12.6546
2021-08-09,263216019937.2,0.0114,14.5391,0.9186,8.9064,6.3772,4.0564,10.4326,0.8936,8.2591,5.4979,3.2008,40.7118,0.8853,36.2258,27.4170,12.6546
2021-08-06,261516907065.04,0.0115,14.4452,0.9178,8.9064,6.3772,4.0564,10.3653,0.8915,8.2591,5.4979,3.2008,40.4490,0.8815,36.2137,27.4134,12.6546
2021-08-05,258704582311.12,0.0116,14.2899,0.9157,8.9064,6.3772,4.0564,10.2538,0.8886,8.2591,5.4979,3.2008,40.0141,0.8761,36.2054,27.4015,12.6546
2021-08-04,264724714987.48,0.0113,14.6224,0.9191,8.9064,6.3772,4.0564,10.4924,0.8949,8.2591,5.4979,3.2008,40.9452,0.8878,36.1956,27.4015,12.6546
2021-08-03,275153752616.6,0.0109,15.1984,0.9224,8.9064,6.3772,4.0564,10.9058,0.9053,8.2591,5.4979,3.2008,42.5583,0.9049,36.1897,27.3922,12.6546
2021-08-02,264959075383.64,0.0113,14.6353,0.9199,8.9064,6.3772,4.0564,10.5017,0.8953,8.2591,5.4979,3.2008,40.9814,0.8890,36.1829,27.3843,12.6546
2021-07-30,250619148643.6,0.0120,13.8433,0.9132,8.9064,6.3772,4.0564,9.9333,0.8748,8.2591,5.4979,3.2008,38.7635,0.8569,36.1653,27.3740,12.6546
2021-07-29,271491871426.6,0.0111,14.9962,0.9224,8.9064,6.3772,4.0564,10.7606,0.8995,8.2591,5.4979,3.2008,41.9919,0.9011,36.1645,27.3740,12.6546
2021-07-28,280192501134.04,0.0107,15.4768,0.9241,8.9064,6.3772,4.0564,11.1055,0.9095,8.2591,5.4979,3.2008,43.3376,0.9124,36.1531,27.3740,12.6546
2021-07-27,278302970440.0,0.0108,15.3724,0.9237,8.9064,6.3772,4.0564,11.0306,0.9078,8.2591,5.4979,3.2008,43.0454,0.9107,36.1470,27.3740,12.6546
2021-07-26,292481774407.68,0.0103,16.1556,0.9249,8.9064,6.3772,4.0564,11.5926,0.9145,8.2591,5.4979,3.2008,45.2384,0.9212,36.1332,27.3701,12.6546
2021-07-23,317118911054.0,0.0095,17.5164,0.9316,8.9064,6.3772,4.0564,12.5691,0.9224,8.2591,5.4979,3.2008,49.0490,0.9303,36.1325,27.3701,12.6546
2021-07-22,317192148677.8,0.0095,17.5205,0.9324,8.9064,6.3772,4.0564,12.5720,0.9228,8.2591,5.4979,3.2008,49.0604,0.9312,36.1187,27.3701,12.6546
2021-07-21,326229671454.72,0.0092,18.0197,0.9408,8.9064,6.3772,4.0564,12.9302,0.9303,8.2591,5.4979,3.2008,50.4582,0.9391,36.1107,27.3701,12.6546
2021-07-20,331092649675.04,0.0091,18.2883,0.9466,8.9064,6.3772,4.0564,13.1229,0.9378,8.2591,5.4979,3.2008,51.2104,0.9449,36.0674,27.3701,12.6546
2021-07-19,334666645716.48,0.0090,18.4857,0.9491,8.9064,6.3772,4.0564,13.2646,0.9441,8.2591,5.4979,3.2008,51.7632,0.9487,36.0214,27.3671,12.6546
2021-07-16,325468000167.2,0.0092,17.9776,0.9408,8.9064,6.3772,4.0564,12.9000,0.9295,8.2591,5.4979,3.2008,50.3404,0.9399,36.0199,27.3534,12.6546
2021-07-15,334124687300.3601,0.0090,18.4558,0.9483,8.9064,6.3772,4.0564,13.2431,0.9416,8.2591,5.4979,3.2008,51.6793,0.9483,36.0177,27.3334,12.6546
2021-07-14,330477453635.12,0.0091,18.2543,0.9462,8.9064,6.3772,4.0564,13.0985,0.9362,8.2591,5.4979,3.2008,51.1152,0.9441,36.0115,27.3249,12.6546
2021-07-13,328631865515.3601,0.0091,18.1524,0.9441,8.9064,6.3772,4.0564,13.0254,0.9345,8.2591,5.4979,3.2008,50.8298,0.9433,36.0078,27.3249,12.6546
2021-07-12,327811604128.8,0.0092,18.1071,0.9441,8.9064,6.3772,4.0564,12.9929,0.9324,8.2591,5.4979,3.2008,50.7029,0.9428,36.0032,27.3240,12.6546
2021-07-09,317133558578.76,0.0095,17.5173,0.9358,8.9064,6.3772,4.0564,12.5697,0.9224,8.2591,5.4979,3.2008,49.0513,0.9345,35.9974,27.3156,12.6546
2021-07-08,323270871453.2,0.0093,17.8563,0.9420,8.9064,6.3772,4.0564,12.8129,0.9262,8.2591,5.4979,3.2008,50.0006,0.9408,35.9884,27.2913,12.6546
2021-07-07,333450901161.4,0.0090,18.4186,0.9483,8.9064,6.3772,4.0564,13.2164,0.9408,8.2591,5.4979,3.2008,51.5751,0.9483,35.9737,27.2913,12.6546
2021-07-06,330316330862.76,0.0091,18.2454,0.9466,8.9064,6.3772,4.0564,13.0922,0.9362,8.2591,5.4979,3.2008,51.0903,0.9445,35.9737,27.2738,12.6546
