日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-04-23,=46.9800,=46.9800,=46.9800,=46.9800,=1018969623601.92,=774748963126.0,=125827885097.82,,=20.9712,,,,
2026-04-22,=45.8700,=45.8700,=45.8700,=45.8700,=994894351524.48,=756443910996.0,=122854940175.33,,=20.4757,,,,
2026-04-21,=45.9800,=45.9800,=45.9800,=45.9800,=997280189297.92,=758257925171.0,=123149556338.82,,=20.5248,,,,
2026-04-20,=45.2300,=45.2300,=45.2300,=45.2300,=981013113569.92,=745889646705.0,=121140809769.57,,=20.1900,,,,
2026-04-17,=45.5500,=45.5500,=45.5500,=45.5500,=987953732547.2,=751166778850.0,=121997874972.45,,=20.3329,,,,
2026-04-16,=45.5300,=45.5300,=45.5300,=45.5300,=987519943861.12,=750836958091.0,=121944308397.27,,=20.3239,,,,
2026-04-15,=45.8300,=45.8300,=45.8300,=45.8300,=994026774152.32,=755784269478.0,=122747807024.97,,=20.4579,,,,
2026-04-14,=45.6600,=45.6600,=45.6600,=45.6600,=990339570320.64,=752980793025.0,=122292491135.94,,=20.3820,,,,
2026-04-13,=46.3200,=46.3200,=46.3200,=46.3200,=1004654596961.28,=763864878076.0,=124060188116.88,,=20.6766,,,,
2026-04-10,=46.3800,=46.3800,=46.3800,=46.3800,=1005955963019.52,=764854340353.0,=124220887842.42,,=20.7034,,,,
2026-04-09,=46.7900,=46.7900,=46.7900,=46.7900,=1014848631084.16,=771615665914.0,=125319002633.61,,=20.8864,,,,
2026-04-08,=46.7600,=46.7600,=46.7600,=46.7600,=1014197948055.04,=771120934776.0,=125238652770.84,,=20.8730,,,,
2026-04-07,=48.4200,=48.4200,=48.4200,=48.4200,=1050202408999.68,=798496057781.0,=129684678510.78,,=21.6140,,,,
2026-04-03,=47.5800,=47.5800,=47.5800,=47.5800,=1010207540519.58,=784643585899.0,=127434882353.22,,=20.7909,,,,
2026-04-02,=47.6900,=47.6900,=47.6900,=47.6900,=1012543035043.69,=786457600074.0,=127729498516.71,,=20.8389,,,,
2026-04-01,=46.6200,=46.6200,=46.6200,=46.6200,=989825042854.62,=768812189462.0,=124863686744.58,,=20.3714,,,,
2026-03-31,=46.7500,=46.7500,=46.7500,=46.7500,=992585172746.75,=770956024396.0,=125211869483.25,,=20.4282,,,,
2026-03-30,=47.8200,=47.8200,=47.8200,=47.8200,=1015303164935.82,=788601435008.0,=128077681255.38,,=19.2310,,,,
2026-03-27,=47.5000,=47.5000,=47.5000,=47.5000,=1008508999047.5,=783324302863.0,=127220616052.5,,=19.1024,,,,
2026-03-26,=47.6900,=47.6900,=47.6900,=47.6900,=1012543035043.69,=786457600074.0,=127729498516.71,,=19.1788,,,,
2026-03-25,=47.2500,=47.2500,=47.2500,=47.2500,=1003201056947.25,=779201543374.0,=126551033862.75,,=19.0018,,,,
2026-03-24,=48.4800,=48.4800,=48.4800,=48.4800,=1029316132080.48,=799485520058.0,=129845378236.32,,=19.4965,,,,
2026-03-23,=49.5000,=49.5000,=49.5000,=49.5000,=1050972535849.5,=816306378773.0,=132577273570.5,,=19.9067,,,,
2026-03-20,=49.5500,=49.5500,=49.5500,=49.5500,=1052034124269.55,=817130930670.0,=132711190008.45,,=19.9268,,,,
2026-03-19,=49.4700,=49.4700,=49.4700,=49.4700,=1050335582797.47,=815811647634.0,=132496923707.73,,=19.8946,,,,
2026-03-18,=47.4800,=47.4800,=47.4800,=47.4800,=1008084363679.48,=782994482103.0,=127167049477.32,,=19.0943,,,,
2026-03-17,=47.7400,=47.7400,=47.7400,=47.7400,=1013604623463.74,=787282151972.0,=127863414954.66,,=19.1989,,,,
2026-03-16,=48.4900,=48.4900,=48.4900,=48.4900,=1029528449764.49,=799650430438.0,=129872161523.91,,=19.5005,,,,
2026-03-13,=48.9200,=48.9200,=48.9200,=48.9200,=971967996198.6,=806741576759.0,=131023842890.28,,=18.4102,,,,
2026-03-12,=49.2600,=49.2600,=49.2600,=49.2600,=978723292983.3,=812348529663.0,=131934474668.34,,=18.5382,,,,
2026-03-11,=47.8300,=47.8300,=47.8300,=47.8300,=950311309447.65,=788766345388.0,=128104464542.97,,=18.0000,,,,
2026-03-10,=46.1800,=46.1800,=46.1800,=46.1800,=917528251521.9,=761556132762.0,=123685222090.62,,=17.3791,,,,
2026-03-09,=47.9500,=47.9500,=47.9500,=47.9500,=952695531842.25,=790745269942.0,=128425863994.05,,=18.0452,,,,
2026-03-06,=45.8300,=45.8300,=45.8300,=45.8300,=910574269537.65,=755784269478.0,=122747807024.97,,=17.2474,,,,
2026-03-05,=45.8800,=45.8800,=45.8800,=45.8800,=911567695535.4,=756608821375.0,=122881723462.92,,=17.2662,,,,
2026-03-04,=46.1100,=46.1100,=46.1100,=46.1100,=916137455125.05,=760401760105.0,=123497739077.49,,=17.3527,,,,
2026-03-03,=45.8100,=45.8100,=45.8100,=45.8100,=910176899138.55,=755454448719.0,=122694240449.79,,=17.2398,,,,
2026-03-02,=44.7300,=44.7300,=44.7300,=44.7300,=888718897587.1499,=737644127727.0,=119801645390.07,,=16.8334,,,,
2026-02-27,=42.2600,=42.2600,=42.2600,=42.2600,=839643653298.2999,=696911263978.0,=113186173355.34,,=15.9038,,,,
2026-02-26,=41.8300,=41.8300,=41.8300,=41.8300,=831100189717.65,=689820117658.0,=112034491988.97,,=15.7420,,,,
2026-02-25,=42.1800,=42.1800,=42.1800,=42.1800,=838054171701.9,=695591980942.0,=112971907054.62,,=15.8737,,,,
2026-02-24,=42.5200,=42.5200,=42.5200,=42.5200,=844809468486.6001,=701198933847.0,=113882538832.68,,=16.0017,,,,
2026-02-13,=41.4500,=41.4500,=41.4500,=41.4500,=823550152134.75,=683553523235.0,=111016727060.55,,=15.5990,,,,
2026-02-12,=42.5600,=42.5600,=42.5600,=42.5600,=845604209284.8,=701858575365.0,=113989671983.04,,=16.0167,,,,
2026-02-11,=42.8600,=42.8600,=42.8600,=42.8600,=851564765271.3,=706805886751.0,=114793170610.74,,=16.1296,,,,
2026-02-10,=42.4800,=42.4800,=42.4800,=42.4800,=844014727688.3999,=700539292328.0,=113775405682.32,,=15.9866,,,,
2026-02-09,=42.2100,=42.2100,=42.2100,=42.2100,=838650227300.55,=696086712081.0,=113052256917.39,,=15.8850,,,,
2026-02-06,=41.6700,=41.6700,=41.6700,=41.6700,=827921226524.85,=687181551585.0,=111605959387.53,,=15.6818,,,,
2026-02-05,=41.8600,=41.8600,=41.8600,=41.8600,=831696245316.3,=690314848796.0,=112114841851.74,,=15.7533,,,,
2026-02-04,=42.4200,=42.4200,=42.4200,=42.4200,=842822616491.1,=699549830051.0,=113614705956.78,,=15.9641,,,,
2026-02-03,=39.6000,=39.6000,=39.6000,=39.6000,=786793390218.0,=653045103018.0,=106061818856.4,,=14.9028,,,,
2026-02-02,=40.2100,=40.2100,=40.2100,=40.2100,=798913187390.55,=663104636171.0,=107695599399.39,,=15.1324,,,,
2026-01-30,=41.9300,=41.9300,=41.9300,=41.9300,=833087041713.15,=691469221453.0,=112302324864.87,,=15.7797,,,,
2026-01-29,=41.3800,=41.3800,=41.3800,=41.3800,=822159355737.9,=682399150578.0,=110829244047.42,,=15.5727,,,,
2026-01-28,=41.1800,=41.1800,=41.1800,=41.1800,=818185651746.9,=679100942987.0,=110293578295.62,,=15.4974,,,,
2026-01-27,=40.6500,=40.6500,=40.6500,=40.6500,=807655336170.75,=670360692871.0,=108874064053.35,,=15.2980,,,,
2026-01-26,=41.6500,=41.6500,=41.6500,=41.6500,=827523856125.75,=686851730826.0,=111552392812.35,,=15.6743,,,,
2026-01-23,=40.0000,=40.0000,=40.0000,=40.0000,=794740798200.0,=659641518200.0,=107133150360.0,,=15.0533,,,,
2026-01-22,=40.6500,=40.6500,=40.6500,=40.6500,=807655336170.75,=670360692871.0,=108874064053.35,,=15.2980,,,,
2026-01-21,=40.0800,=40.0800,=40.0800,=40.0800,=796330279796.4,=660960801236.0,=107347416660.72,,=15.0834,,,,
2026-01-20,=40.8500,=40.8500,=40.8500,=40.8500,=811629040161.75,=673658900462.0,=109409729805.15,,=15.3732,,,,
2026-01-19,=40.7000,=40.7000,=40.7000,=40.7000,=808648762168.5,=671185244769.0,=109007980491.3,,=15.3168,,,,
2026-01-16,=41.0000,=41.0000,=41.0000,=41.0000,=814609318155.0,=676132556155.0,=109811479119.0,,=15.4297,,,,
2026-01-15,=41.5600,=41.5600,=41.5600,=41.5600,=825735689329.8,=685367537410.0,=111311343224.04,,=15.6404,,,,
2026-01-14,=41.7400,=41.7400,=41.7400,=41.7400,=829312022921.7001,=688335924242.0,=111793442400.66,,=15.7082,,,,
2026-01-13,=41.9000,=41.9000,=41.9000,=41.9000,=832490986114.5,=690974490315.0,=112221975002.1,,=15.7684,,,,
2026-01-12,=41.8600,=41.8600,=41.8600,=41.8600,=831696245316.3,=690314848796.0,=112114841851.74,,=15.7533,,,,
2026-01-09,=42.4500,=42.4500,=42.4500,=42.4500,=843418672089.75,=700044561190.0,=113695055819.55,,=15.9754,,,,
2026-01-08,=41.4500,=41.4500,=41.4500,=41.4500,=823550152134.75,=683553523235.0,=111016727060.55,,=15.5990,,,,
2026-01-07,=41.2600,=41.2600,=41.2600,=41.2600,=819775133343.2999,=680420226023.0,=110507844596.34,,=15.5275,,,,
2026-01-06,=40.7800,=40.7800,=40.7800,=40.7800,=810238243764.9,=672504527805.0,=109222246792.02,,=15.3469,,,,
2026-01-05,=40.2600,=40.2600,=40.2600,=40.2600,=799906613388.2999,=663929188068.0,=107829515837.34,,=15.1512,,,,
2025-12-31,=40.5000,=40.5000,=40.5000,=40.5000,=804675058177.5,=667887037178.0,=108472314739.5,,=15.2415,,,,
2025-12-30,=40.4500,=40.4500,=40.4500,=40.4500,=803681632179.75,=667062485280.0,=108338398301.55,,=15.2227,,,,
2025-12-29,=40.2000,=40.2000,=40.2000,=40.2000,=798714502191.0,=662939725791.0,=107668816111.8,,=15.1286,,,,
2025-12-26,=40.0700,=40.0700,=40.0700,=40.0700,=796131594596.85,=660795890857.0,=107320633373.13,,=15.0797,,,,
2025-12-25,=40.1300,=40.1300,=40.1300,=40.1300,=797323705794.15,=661785353134.0,=107481333098.67,,=15.1023,,,,
2025-12-24,=40.2500,=40.2500,=40.2500,=40.2500,=799707928188.75,=663764277689.0,=107802732549.75,,=15.1474,,,,
2025-12-23,=41.1500,=41.1500,=41.1500,=41.1500,=817589596148.25,=678606211848.0,=110213228432.85,,=15.4861,,,,
2025-12-22,=40.8800,=40.8800,=40.8800,=40.8800,=812225095760.4,=674153631600.0,=109490079667.92,,=15.3845,,,,
2025-12-19,=40.5900,=40.5900,=40.5900,=40.5900,=806463224973.4501,=669371230593.0,=108713364327.81,,=15.2754,,,,
2025-12-18,=40.8300,=40.8300,=40.8300,=40.8300,=811231669762.65,=673329079703.0,=109356163229.97,,=15.3657,,,,
2025-12-17,=40.0000,=40.0000,=40.0000,=40.0000,=794740798200.0,=659641518200.0,=107133150360.0,,=15.0533,,,,
2025-12-16,=40.1700,=40.1700,=40.1700,=40.1700,=798118446592.35,=662444994652.0,=107588466249.03,,=15.1173,,,,
2025-12-15,=39.9100,=39.9100,=39.9100,=39.9100,=792952631404.0499,=658157324784.0,=106892100771.69,,=15.0195,,,,
2025-12-12,=40.0000,=40.0000,=40.0000,=40.0000,=794740798200.0,=659641518200.0,=107133150360.0,,=15.0533,,,,
2025-12-11,=40.3100,=40.3100,=40.3100,=40.3100,=800900039386.05,=664753739966.0,=107963432275.29,,=15.1700,,,,
2025-12-10,=40.1800,=40.1800,=40.1800,=40.1800,=798317131791.9,=662609905032.0,=107615249536.62,,=15.1211,,,,
2025-12-09,=40.4800,=40.4800,=40.4800,=40.4800,=804277687778.3999,=667557216418.0,=108418748164.32,,=15.2340,,,,
2025-12-08,=40.9000,=40.9000,=40.9000,=40.9000,=812622466159.5,=674483452360.0,=109543646243.1,,=15.3920,,,,
2025-12-05,=41.5300,=41.5300,=41.5300,=41.5300,=825139633731.15,=684872806271.0,=111230993361.27,,=15.6291,,,,
2025-12-04,=41.7500,=41.7500,=41.7500,=41.7500,=829510708121.25,=688500834621.0,=111820225688.25,,=15.7119,,,,
2025-12-03,=41.6400,=41.6400,=41.6400,=41.6400,=827325170926.2,=686686820446.0,=111525609524.76,,=15.6705,,,,
2025-12-02,=41.6000,=41.6000,=41.6000,=41.6000,=826530430128.0,=686027178928.0,=111418476374.4,,=15.6555,,,,
2025-12-01,=41.3400,=41.3400,=41.3400,=41.3400,=821364614939.7001,=681739509060.0,=110722110897.06,,=15.5576,,,,
2025-11-28,=41.1400,=41.1400,=41.1400,=41.1400,=817390910948.7,=678441301469.0,=110186445145.26,,=15.4824,,,,
2025-11-27,=41.4500,=41.4500,=41.4500,=41.4500,=823550152134.75,=683553523235.0,=111016727060.55,,=15.5990,,,,
2025-11-26,=41.0000,=41.0000,=41.0000,=41.0000,=814609318155.0,=676132556155.0,=109811479119.0,,=15.4297,,,,
2025-11-25,=41.2000,=41.2000,=41.2000,=41.2000,=818583022146.0,=679430763746.0,=110347144870.8,,=15.5049,,,,
2025-11-24,=41.2000,=41.2000,=41.2000,=41.2000,=818583022146.0,=679430763746.0,=110347144870.8,,=15.5049,,,,
2025-11-21,=42.0700,=42.0700,=42.0700,=42.0700,=835868634506.85,=693777966767.0,=112677290891.13,,=15.8323,,,,
2025-11-20,=42.0000,=42.0000,=42.0000,=42.0000,=834477838110.0,=692623594110.0,=112489807878.0,,=15.8060,,,,
2025-11-19,=42.5200,=42.5200,=42.5200,=42.5200,=844809468486.6001,=701198933847.0,=113882538832.68,,=16.0017,,,,
2025-11-18,=41.9100,=41.9100,=41.9100,=41.9100,=832689671314.0499,=691139400694.0,=112248758289.69,,=15.7721,,,,
2025-11-17,=42.4000,=42.4000,=42.4000,=42.4000,=842425246092.0,=699220009292.0,=113561139381.6,,=15.9565,,,,
2025-11-14,=42.0900,=42.0900,=42.0900,=42.0900,=836266004905.9501,=694107787526.0,=112730857466.31,,=15.8399,,,,
2025-11-13,=42.6200,=42.6200,=42.6200,=42.6200,=846796320482.1,=702848037642.0,=114150371708.58,,=16.0393,,,,
2025-11-12,=42.6000,=42.6000,=42.6000,=42.6000,=846398950083.0,=702518216883.0,=114096805133.4,,=16.0318,,,,
2025-11-11,=42.8000,=42.8000,=42.8000,=42.8000,=850372654074.0,=705816424474.0,=114632470885.2,,=16.1071,,,,
2025-11-10,=43.1500,=43.1500,=43.1500,=43.1500,=857326636058.25,=711588287758.0,=115569885950.85,,=16.2388,,,,
2025-11-07,=43.7300,=43.7300,=43.7300,=43.7300,=868850377632.1499,=721153089772.0,=117123316631.07,,=16.4571,,,,
2025-11-06,=43.9900,=43.9900,=43.9900,=43.9900,=874016192820.4501,=725440759640.0,=117819682108.41,,=16.5549,,,,
2025-11-05,=43.5800,=43.5800,=43.5800,=43.5800,=865870099638.9,=718679434079.0,=116721567317.22,,=16.4006,,,,
2025-11-04,=43.5200,=43.5200,=43.5200,=43.5200,=864677988441.6001,=717689971802.0,=116560867591.68,,=16.3780,,,,
2025-11-03,=43.4200,=43.4200,=43.4200,=43.4200,=862691136446.1,=716040868006.0,=116293034715.78,,=16.3404,,,,
2025-10-31,=42.5100,=42.5100,=42.5100,=42.5100,=844610783287.0499,=701034023467.0,=113855755545.09,,=15.9979,,,,
2025-10-30,=43.0400,=43.0400,=43.0400,=43.0400,=855141098863.2,=709774273583.0,=115275269787.36,,=16.1974,,,,
2025-10-29,=42.1400,=42.1400,=42.1400,=42.1400,=837259430903.7,=694932339424.0,=112864773904.26,,=15.8587,,,,
2025-10-28,=42.5900,=42.5900,=42.5900,=42.5900,=846200264883.4501,=702353306503.0,=114070021845.81,,=16.0280,,,,
2025-10-27,=42.6900,=42.6900,=42.6900,=42.6900,=848187116878.95,=704002410299.0,=114337854721.71,,=16.0657,,,,
2025-10-24,=42.5000,=42.5000,=42.5000,=42.5000,=844412098087.5,=700869113088.0,=113828972257.5,,=15.3652,,,,
2025-10-23,=42.2200,=42.2200,=42.2200,=42.2200,=838848912500.1,=696251622460.0,=113079040204.98,,=15.2640,,,,
2025-10-22,=42.1400,=42.1400,=42.1400,=42.1400,=837259430903.7,=694932339424.0,=112864773904.26,,=15.2351,,,,
2025-10-21,=41.8000,=41.8000,=41.8000,=41.8000,=830504134119.0,=689325386519.0,=111954142126.2,,=15.1122,,,,
2025-10-20,=42.2300,=42.2300,=42.2300,=42.2300,=839047597699.6499,=696416532840.0,=113105823492.57,,=15.2676,,,,
2025-10-17,=41.9000,=41.9000,=41.9000,=41.9000,=832490986114.5,=690974490315.0,=112221975002.1,,=15.1483,,,,
2025-10-16,=42.0100,=42.0100,=42.0100,=42.0100,=834676523309.5499,=692788504490.0,=112516591165.59,,=15.1881,,,,
2025-10-15,=40.8600,=40.8600,=40.8600,=40.8600,=811827725361.3,=673823810841.0,=109436513092.74,,=14.7723,,,,
2025-10-14,=40.6500,=40.6500,=40.6500,=40.6500,=807655336170.75,=670360692871.0,=108874064053.35,,=14.6964,,,,
2025-10-13,=39.9500,=39.9500,=39.9500,=39.9500,=793747372202.25,=658816966302.0,=106999233922.05,,=14.4433,,,,
2025-10-10,=39.7700,=39.7700,=39.7700,=39.7700,=790171038610.3501,=655848579470.0,=106517134745.43,,=14.3782,,,,
2025-10-09,=39.4400,=39.4400,=39.4400,=39.4400,=783614427025.2,=650406536945.0,=105633286254.96,,=14.2589,,,,
2025-09-30,=38.5000,=38.5000,=38.5000,=38.5000,=764938018267.5,=634904961268.0,=103115657221.5,,=13.9191,,,,
2025-09-29,=38.3500,=38.3500,=38.3500,=38.3500,=761957740274.25,=632431305574.0,=102713907907.65,,=13.8649,,,,
2025-09-26,=38.7600,=38.7600,=38.7600,=38.7600,=770103833455.7999,=639192631136.0,=103812022698.84,,=14.0131,,,,
2025-09-25,=38.7200,=38.7200,=38.7200,=38.7200,=769309092657.6,=638532989618.0,=103704889548.48,,=13.9986,,,,
2025-09-24,=38.9500,=38.9500,=38.9500,=38.9500,=773878852247.25,=642325928347.0,=104320905163.05,,=14.0818,,,,
2025-09-23,=38.8600,=38.8600,=38.8600,=38.8600,=772090685451.3,=640841734931.0,=104079855574.74,,=14.0493,,,,
2025-09-22,=38.5100,=38.5100,=38.5100,=38.5100,=765136703467.0499,=635069871647.0,=103142440509.09,,=13.9227,,,,
2025-09-19,=38.6000,=38.6000,=38.6000,=38.6000,=766924870263.0,=636554065063.0,=103383490097.4,,=13.9553,,,,
2025-09-18,=38.2800,=38.2800,=38.2800,=38.2800,=760566943877.4,=631276932917.0,=102526424894.52,,=13.8396,,,,
2025-09-17,=38.9800,=38.9800,=38.9800,=38.9800,=774474907845.8999,=642820659486.0,=104401255025.82,,=14.0926,,,,
2025-09-16,=38.4100,=38.4100,=38.4100,=38.4100,=763149851471.5499,=633420767852.0,=102874607633.19,,=13.8866,,,,
2025-09-15,=38.1900,=38.1900,=38.1900,=38.1900,=758778777081.45,=629792739501.0,=102285375306.21,,=13.8070,,,,
2025-09-12,=37.7600,=37.7600,=37.7600,=37.7600,=750235313500.7999,=622701593181.0,=101133693939.84,,=13.6516,,,,
2025-09-11,=38.2800,=38.2800,=38.2800,=38.2800,=760566943877.4,=631276932917.0,=102526424894.52,,=13.8396,,,,
2025-09-10,=38.1700,=38.1700,=38.1700,=38.1700,=758381406682.35,=629462918742.0,=102231808731.03,,=13.7998,,,,
2025-09-09,=38.1400,=38.1400,=38.1400,=38.1400,=757785351083.7,=628968187604.0,=102151458868.26,,=13.7889,,,,
2025-09-08,=38.0500,=38.0500,=38.0500,=38.0500,=755997184287.75,=627483994188.0,=101910409279.95,,=13.7564,,,,
2025-09-05,=38.1600,=38.1600,=38.1600,=38.1600,=758182721482.7999,=629298008363.0,=102205025443.44,,=13.7962,,,,
2025-09-04,=38.1700,=38.1700,=38.1700,=38.1700,=758381406682.35,=629462918742.0,=102231808731.03,,=13.7998,,,,
2025-09-03,=37.7800,=37.7800,=37.7800,=37.7800,=750632683899.9,=623031413940.0,=101187260515.02,,=13.6588,,,,
2025-09-02,=38.1600,=38.1600,=38.1600,=38.1600,=758182721482.7999,=629298008363.0,=102205025443.44,,=13.7962,,,,
2025-09-01,=37.9000,=37.9000,=37.9000,=37.9000,=753016906294.5,=625010338495.0,=101508659966.1,,=13.7022,,,,
2025-08-29,=37.4700,=37.4700,=37.4700,=37.4700,=744473442713.85,=617919192174.0,=100356978599.73,,=13.4454,,,,
2025-08-28,=37.9000,=37.9000,=37.9000,=37.9000,=753016906294.5,=625010338495.0,=101508659966.1,,=13.5997,,,,
2025-08-27,=38.2300,=38.2300,=38.2300,=38.2300,=759573517879.6499,=630452381020.0,=102392508456.57,,=13.7181,,,,
2025-08-26,=38.8300,=38.8300,=38.8300,=38.8300,=771494629852.65,=640347003793.0,=103999505711.97,,=13.9334,,,,
2025-08-25,=39.1000,=39.1000,=39.1000,=39.1000,=776859130240.5,=644799584041.0,=104722654476.9,,=14.0303,,,,
