日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-08-20,=8.1100,=8.1100,=8.1100,=8.1100,=110130081565.0,=93291321005.0,=36875593460.1,,=0.1050,,,,
2025-08-19,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=0.1047,,,,
2025-08-18,=8.1100,=8.1100,=8.1100,=8.1100,=110130081565.0,=93291321005.0,=36875593460.1,,=0.1050,,,,
2025-08-15,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=0.1047,,,,
2025-08-14,=8.0900,=8.0900,=8.0900,=8.0900,=109858490735.0,=93061256095.0,=36784654881.9,,=0.1047,,,,
2025-08-13,=8.1700,=8.1700,=8.1700,=8.1700,=110944854055.0,=93981515735.0,=37148409194.7,,=0.1058,,,,
2025-08-12,=8.2000,=8.2000,=8.2000,=8.2000,=111352240300.0,=94326613100.0,=37284817062.0,,=0.1062,,,,
2025-08-11,=8.2300,=8.2300,=8.2300,=8.2300,=111759626545.0,=94671710465.0,=37421224929.3,,=0.1065,,,,
2025-08-08,=8.2100,=8.2100,=8.2100,=8.2100,=111488035715.0,=94441645555.0,=37330286351.1,,=0.1063,,,,
2025-08-07,=8.1000,=8.1000,=8.1000,=8.1000,=109994286150.0,=93176288550.0,=36830124171.0,,=0.1049,,,,
2025-08-06,=8.1000,=8.1000,=8.1000,=8.1000,=109994286150.0,=93176288550.0,=36830124171.0,,=0.1049,,,,
2025-08-05,=8.1200,=8.1200,=8.1200,=8.1200,=110265876980.0,=93406353460.0,=36921062749.2,,=0.1051,,,,
2025-08-04,=8.0800,=8.0800,=8.0800,=8.0800,=109722695320.0,=92946223640.0,=36739185592.8,,=0.1046,,,,
2025-08-01,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=0.1043,,,,
2025-07-31,=8.0600,=8.0600,=8.0600,=8.0600,=109451104490.0,=92716158730.0,=36648247014.6,,=0.1043,,,,
2025-07-30,=8.1800,=8.1800,=8.1800,=8.1800,=111080649470.0,=94096548190.0,=37193878483.8,,=0.1059,,,,
2025-07-29,=8.1800,=8.1800,=8.1800,=8.1800,=111080649470.0,=94096548190.0,=37193878483.8,,=0.1059,,,,
2025-07-28,=8.2200,=8.2200,=8.2200,=8.2200,=111623831130.0,=94556678010.0,=37375755640.2,,=0.1064,,,,
2025-07-25,=8.2600,=8.2600,=8.2600,=8.2600,=112167012790.0,=95016807830.0,=37557632796.6,,=0.1069,,,,
2025-07-24,=8.4600,=8.4600,=8.4600,=8.4600,=114882921090.0,=97317456930.0,=38467018578.6,,=0.1095,,,,
2025-07-23,=8.4300,=8.4300,=8.4300,=8.4300,=114475534845.0,=96972359565.0,=38330610711.3,,=0.1091,,,,
2025-07-22,=8.8100,=8.8100,=8.8100,=8.8100,=119635760615.0,=101343592855.0,=40058443697.1,,=0.1140,,,,
2025-07-21,=8.6600,=8.6600,=8.6600,=8.6600,=117598829390.0,=99618106030.0,=39376404360.6,,=0.1121,,,,
2025-07-18,=8.3300,=8.3300,=8.3300,=8.3300,=113117580695.0,=95822035015.0,=37875917820.3,,=0.1078,,,,
2025-07-17,=8.2700,=8.2700,=8.2700,=8.2700,=112302808205.0,=95131840285.0,=37603102085.7,,=0.1071,,,,
2025-07-16,=8.2500,=8.2500,=8.2500,=8.2500,=112031217375.0,=94901775375.0,=37512163507.5,,=0.1068,,,,
2025-07-15,=8.3000,=8.3000,=8.3000,=8.3000,=112710194450.0,=95476937650.0,=37739509953.0,,=0.1074,,,,
2025-07-14,=8.3400,=8.3400,=8.3400,=8.3400,=113253376110.0,=95937067470.0,=37921387109.4,,=0.1080,,,,
2025-07-11,=8.2800,=8.2800,=8.2800,=8.2800,=112438603620.0,=95246872740.0,=37648571374.8,,=0.1072,,,,
2025-07-10,=8.2800,=8.2800,=8.2800,=8.2800,=112438603620.0,=95246872740.0,=37648571374.8,,=0.1072,,,,
2025-07-09,=8.2200,=8.2200,=8.2200,=8.2200,=111623831130.0,=94556678010.0,=37375755640.2,,=0.1064,,,,
2025-07-08,=8.1700,=8.1700,=8.1700,=8.1700,=110944854055.0,=93981515735.0,=37148409194.7,,=0.1058,,,,
2025-07-07,=8.1300,=8.1300,=8.1300,=8.1300,=110401672395.0,=93521385915.0,=36966532038.3,,=0.1052,,,,
2025-07-04,=8.1200,=8.1200,=8.1200,=8.1200,=110265876980.0,=93406353460.0,=36921062749.2,,=0.1051,,,,
